"Number.Items","Number.Students.Original","Number.Students.Removed","Number.Run","Alpha","Model.RMSEA","Model.SRMSR","Model.TLI","Model.CFI","RMSE.Item.Discrimination","RMSE.Item.Difficulty","RMSE.Theta","RMSE.EstExpSc.SimSumSc","RMSE.EstExpSc.WSc","RMSE.WSc.SimSumSc","RMSE.TrExpSc.SimSumSc","RMSE.TrExpSc.WSc","RMSE.TrExpSc.EstExpSc","R2.EstTh.SimSumSc","R2.EstTh.WSc","R2.EstExpSc.SimSumSc","R2.EstExpSc.WSc","R2.TrTh.SimSumSc","R2.TrTh.WSc","R2.TrExpSc.SimSumSc","R2.TrExpSc.WSc","CORR.2PLDiff.2PLDisc","CORR.EstTh.SimSumSc","CORR.EstTh.WSc","CORR.EstTh.EstExpSc","CORR.SimSumSc.WSc","CORR.SimSumSc.EstExpSc","CORR.WScvEstExpSc","CORR.TrTh.TrExpSc","CORR.TrTh.EstTh","CORR.TrTh.SimSumSc","CORR.TrTh.WSc","CORR.TrTh.EstExpSc","CORR.TrExpSc.EstTh","CORR.TrExpSc.SimSumSc","CORR.TrExpSc.WSc","CORR.TrExpSc.EstExpSc"
10,5000,28,11,0.22994518761077,0,0.0113234421992987,1.01931768656303,1,0.00939267852454152,0.0045167328305258,2.24295739522534,1.01117195595559,1.29979347017958,2.0286421775655,1.51169081770866,2.28199005709694,1.25863478514686,0.738040543645952,0.777673084711171,0.686093469411471,0.927553846667606,0.241355107937283,0.507136932219138,0.245827380866563,0.542622847855207,0.115501952487722,0.859092860898024,0.881857746301052,0.974120183832064,0.713195161533228,0.828307593476886,0.963095969604071,0.98947970109973,0.616795659515986,0.491279053021074,0.712135473220607,0.679438908177503,0.630481213616862,0.495809823285665,0.736629382970301,0.698219978499492
10,5000,162,12,0.66936555079803,0.00607080257995445,0.0104784163455349,0.999476806120053,0.999593071426708,0.00272871296665416,0.00413960609711028,1.76527484614696,0.906568610999536,1.28606092321187,1.80922669131195,1.28404451644706,1.94416467361161,1.01916570031814,0.718424880618294,0.642692122126576,0.86697282734834,0.984336726993511,0.635421383654474,0.747097428451472,0.710623352034995,0.848947040020605,0.777149945763208,0.847599481251785,0.801680810626384,0.870076213366479,0.91423949636882,0.931113756395179,0.992137453679434,0.952423788601333,0.730182030384709,0.797133228296547,0.864347978797586,0.865721204534827,0.736164410910566,0.842984787546605,0.92138322104356,0.913617428006976
10,5000,21,13,0.126969673207511,0.00981138632291246,0.0149807617695068,0.717562766164162,0.780326595905459,0.00730507707404037,0.0204169279274011,3.3128720177208,0.898637483176935,0.545940938561625,1.10119057734333,1.53952225316307,1.92708812317558,1.42065231145415,0.649675392038322,0.890807825379459,0.707359457270948,0.997834830035589,0.131399605025535,0.0950094687316746,0.131498677093112,0.0949966435398057,-0.304515704018061,0.806024436377907,0.943826162690704,0.956917008310401,0.839608332906464,0.841046643932992,0.998916828387424,0.999899971150468,0.301056463129731,0.362490834402105,0.30823606007681,0.30920838403135,0.300825033006291,0.362627463236187,0.308215255202928,0.30916489235077
10,5000,94,14,0.57139735705645,0,0.00887402451853926,1.0006586026971,1,0.00487826797004447,0.00324557792844994,1.99516451919063,0.979852277476967,1.49112010057861,2.07306625455232,1.33646205794026,2.16787572657959,1.03475828324332,0.736885143036895,0.643150132195075,0.815929694184468,0.970766851183645,0.569448386954103,0.729140812704803,0.626438670373178,0.822691205337793,-0.264157701218213,0.85842014365746,0.801966415877296,0.891867131731033,0.869074166003743,0.903288267489658,0.98527501297031,0.959316362069828,0.717498708423464,0.754618040437746,0.853897425165812,0.851230617331794,0.72907746105419,0.791478787064554,0.907023266150209,0.894214801151946
10,5000,28,15,0.266269453736377,0,0.0108231657032725,1.01956373946521,1,0.00346853675165279,0.00554721639964354,1.99648808158587,0.973955904523949,1.34384509697359,2.05122240398018,1.5040875799117,2.34215873165758,1.28528554350026,0.773323684270788,0.77195302518294,0.720531760966229,0.920290967978406,0.278381155509024,0.515539168288663,0.285756399428594,0.556751369003339,0.102077793581009,0.879388244332836,0.878608573360709,0.975857301975354,0.726605228996924,0.8488414227441,0.95931797021551,0.988548663670127,0.636724104350702,0.527618380564044,0.718010562797417,0.691844424019247,0.651131137743762,0.534561876145871,0.746157737347365,0.712784467168293
10,5000,165,16,0.660109251960524,0.00568904444367252,0.00979598199665288,0.999510890333921,0.999619581370828,0.00376799732564395,0.00329075257498206,1.88577609965267,0.911394476776615,1.25787274184303,1.79964635298659,1.30024092068717,1.92630324714589,1.03026664194384,0.712722737216725,0.635594234057266,0.863333726050925,0.98414703701931,0.624522112390496,0.741061034877736,0.696746556971056,0.842513318457196,-0.266450707367775,0.844229078637265,0.79724164094537,0.866615260350807,0.911554241020719,0.92915753564771,0.992041852453469,0.95183572122486,0.719693670283466,0.790267114582466,0.860849019792516,0.861639420020387,0.728761667540379,0.834713458002838,0.917885242531547,0.910000986705851
10,5000,95,17,0.586341724761013,0.00582965012020069,0.00999552262058682,0.999232082458604,0.999402730801136,0.00404404829124972,0.00465516154689137,1.76388271946274,0.951684946456026,1.43240817792042,2.00124325927049,1.33149130238666,2.13133532272536,1.04019178769998,0.758945292333877,0.667476726225474,0.8316301050267,0.97220510502129,0.589174866668957,0.732374678597484,0.639418483969949,0.827451827280514,0.244383992134232,0.871174662357599,0.816992488475552,0.901363977504957,0.879437692259514,0.911937555442641,0.986004617139945,0.957956231752594,0.740138278216711,0.767577270813146,0.855788921754357,0.856231211279036,0.748646640296179,0.799636469884878,0.909643791426355,0.898496584106837
10,5000,17,18,0.211821537997184,0,0.0110010089120505,1.02695185791623,1,0.0022588564136242,0.00497009014925899,2.39684641063623,1.01120923792013,1.64367472542007,2.36422149582693,1.50151446971051,2.55161156225052,1.24730092060114,0.744408326469979,0.713513443381305,0.683868897265007,0.892133465523095,0.246478753756829,0.511917220632808,0.252132221056786,0.553838215994648,-0.0730144908950577,0.862791009729459,0.844697249540511,0.97113526766139,0.672381640381359,0.826963661393296,0.944528170846743,0.988804325211971,0.611008897321838,0.496466266484269,0.715483906620413,0.679670536274745,0.625048553812709,0.502127693975134,0.744203074432408,0.700160441026509
10,5000,60,19,0.474666085798493,0,0.0090623079096088,1.00237064692188,1,0.00357032613550073,0.00518491559154657,2.05180809549396,1.02779006832096,1.6479524009929,2.28814812300476,1.41000174229873,2.38999727716045,1.10165490305058,0.754848387594059,0.651881205955444,0.765659101482907,0.949454957514422,0.487929943974019,0.690888804844746,0.51726773281645,0.771374981310203,-0.124924876870595,0.868820112332846,0.807391606319662,0.918558092455605,0.812379062219388,0.87501948634468,0.974399793470022,0.966960711169521,0.703405253229033,0.698519823608478,0.8311972117643,0.823071329054384,0.714674461563464,0.719213273526324,0.878279557606918,0.858183510169991
10,5000,29,20,0.344492288711487,0.007928492294128,0.012735615203517,0.993071760298864,0.994611369121339,0.00760417002565399,0.00732847330973904,2.24535034155275,1.06623663600969,1.78858517320364,2.47634737028868,1.47139612967672,2.5879440848823,1.15726344527187,0.737206293897981,0.665684111262079,0.700902373397875,0.921126207187008,0.361168733337339,0.621789857622472,0.381650710787244,0.691006343996382,-0.0573068533717876,0.858607182533422,0.815894669220286,0.943634800569144,0.735130417048613,0.837199124102429,0.959753201186121,0.975932202847875,0.660891108244712,0.600973155255156,0.788536529034941,0.765368862543656,0.682409109437095,0.617778852654608,0.831267913489016,0.799698367059605
10,5000,47,21,0.349625840665618,0,0.0114233581435871,1.00232323221011,1,0.0115025692098084,0.00692153500871873,2.12456177459675,1.03621117038541,1.83646479112916,2.51240038920783,1.44856015172419,2.62415676863984,1.15419582780293,0.755654027871878,0.660384291675383,0.714532624617239,0.918289438403042,0.372777394636083,0.626386753905006,0.392182065296121,0.695177244765702,-0.269332677249527,0.869283629129111,0.812640321221746,0.94384468062358,0.73825112255937,0.845300316229231,0.958274197921994,0.97631084635718,0.664530343963487,0.610554989035453,0.791445989253219,0.769512474115695,0.682896426681387,0.626244413385158,0.833772897596043,0.801814926206218
10,5000,62,22,0.481257566903347,0,0.00693776406783489,1.0049885852647,1,0.00365804061207561,0.00651086026024524,1.85142721036459,1.01378151438458,1.54424036151725,2.16815647824976,1.40678349756044,2.30279181813612,1.09845153775075,0.759423836257345,0.68159382357761,0.772953409857924,0.954713199871121,0.485652887940917,0.683884000587149,0.523433721970659,0.770441797835899,-0.00575897138244946,0.871449273484892,0.825586957005505,0.926078126613532,0.824291885665571,0.879177689581534,0.977094263554506,0.963649808278967,0.719533976063033,0.696888002437205,0.826972793135995,0.821948542907692,0.732013621948121,0.723487195443471,0.877748140320388,0.860140540339264
10,5000,108,23,0.574457102572576,0.00210253341757338,0.0112563006750542,0.999893314257505,0.999917022200282,0.00366649787629394,0.0043751370516094,1.95213401845252,0.994565039341962,1.45997439585247,2.05440315013665,1.34859766743079,2.1556907940215,1.05718375472401,0.729444043718564,0.647397503580492,0.809492142934374,0.971766172605758,0.565176775677993,0.72180425297658,0.617724591980164,0.81130918398197,0.19290441927159,0.854074963758195,0.804610156274759,0.892438011466603,0.866745792940607,0.899717812947133,0.98578201069291,0.959992009712281,0.709324155418089,0.751782399154165,0.849590638470422,0.845457323357125,0.722895223010568,0.785954573738307,0.90072703078234,0.887447542973076
10,5000,102,24,0.590699381947373,0.00626018830689212,0.0110500208755139,0.999111375308241,0.999308847461965,0.00470764314795182,0.00392084858987502,1.7656262380397,0.959119069559155,1.40914782206732,1.99350515056423,1.34538811849936,2.11966040876924,1.05958229538002,0.762943065580694,0.671396612895409,0.830259574824263,0.972159927445038,0.579444698948105,0.736438319645137,0.633264809870684,0.825176011972716,0.236829542808222,0.873466121598711,0.819387950177087,0.903184330233066,0.877808395172556,0.91118580697038,0.985981707459646,0.960683431330057,0.731683904207145,0.761212650281185,0.858159845043531,0.854739716119226,0.742760759099274,0.795779372609447,0.908391992464,0.895076580802579
10,5000,97,25,0.574803879057558,0.00804991432620807,0.0119622839686571,0.998402921103422,0.998757827524884,0.00471808801795126,0.00444802457370975,1.86167909921769,0.982165654646581,1.41979208934579,1.99848815826193,1.35140007987035,2.12631164417989,1.05148137316321,0.73540613165465,0.662264439306452,0.815000793740662,0.972805877073615,0.563712399034764,0.720309509859404,0.619403833496056,0.813939384948615,0.0333871978488648,0.857558238054215,0.813796313156095,0.898077213470287,0.872163957007543,0.902773943875576,0.986309219805642,0.958632636294762,0.725474386897524,0.7508078309626,0.848710498261571,0.847597077802827,0.735220462391488,0.787022130245431,0.902185892678784,0.890102117252405
10,5000,112,26,0.593398062804343,0.00630337489143368,0.0108874158473523,0.999082802398542,0.999286624087755,0.0019457072258859,0.00479566197239787,1.68730416325895,0.966707592369046,1.38567001047525,1.96659668865185,1.35048748541316,2.11409178322254,1.07115411856882,0.758239485904259,0.680633431172922,0.826066053040236,0.973495594085446,0.568578498693917,0.716660069244332,0.629290065928095,0.81651397342537,-0.0576297706080006,0.870769479198863,0.825005109785947,0.905708761552854,0.877792816458462,0.908881759658667,0.986658803277732,0.956032114905652,0.72832815371275,0.754041443618265,0.846557776672291,0.844386212471851,0.742770093136769,0.793278050829654,0.903611627539935,0.890712228537738
10,5000,165,27,0.674499446446206,0,0.00831828302884281,1.00086535066859,1,0.00286636673590175,0.00370118532516498,1.66572742569849,0.921485557399177,1.21514047439362,1.75885160549674,1.29075796605681,1.88601188929841,1.02093527343554,0.732423982862874,0.666819406526421,0.864043223006838,0.984711910720953,0.641149189867224,0.751723227286378,0.710429493052815,0.850929559874748,0.00492285041994706,0.85581772759325,0.816590109250915,0.88155279570515,0.912849413069287,0.92953925307479,0.99232651416807,0.95298228549171,0.741683917954777,0.800717921534934,0.867019738694788,0.868092595389772,0.749649286965976,0.842869796025943,0.922458432599945,0.914612411732724
10,5000,270,28,0.749410156665741,0,0.00697028493060493,1.00050989171368,1,0.00406040067585972,0.00379069809046875,1.28606128618959,0.821290857247672,0.977939534560391,1.47205151065274,1.24137666932393,1.6549526520477,1.00769565462633,0.769018889280446,0.732158436673129,0.908018804557002,0.993852032355926,0.68507148748519,0.766938601472817,0.77232434970053,0.869842047645394,-0.257493989914371,0.876937220831939,0.855662571737907,0.893582418485841,0.945708921567525,0.952900207029573,0.996921276910031,0.947868977125267,0.787860641724794,0.827690453904834,0.875750307720652,0.879125207210113,0.793097435597816,0.878819861917407,0.932653230115778,0.929049381646216
10,5000,99,29,0.584117353022564,0,0.00956404144860361,1.00041247031968,1,0.00357708684367828,0.00292311438833533,1.75308777081755,0.964309274836383,1.38226896701082,1.95841194350004,1.35351798930574,2.11063462744439,1.06890526153788,0.751160724849309,0.676302776292615,0.825248428862221,0.97367356996179,0.576462314252184,0.727017042683976,0.624589657470889,0.813831231270771,-0.0238974915456137,0.866695289504511,0.822376298474497,0.903316879600665,0.877993061605176,0.908431851523394,0.986748990352556,0.959926152059139,0.731919033256743,0.759251153606093,0.852652943866364,0.850826677561855,0.740363357422072,0.790309849028145,0.902125950890878,0.889770843415996
10,5000,106,30,0.575012931039912,0,0.00894635484174576,1.00096982255727,1,0.00599382099003776,0.00357084734917621,1.90147961968069,0.986048016872287,1.46147569329344,2.05253697904282,1.36501131450377,2.1434454663124,1.03742218518215,0.739618870061386,0.653749962254186,0.813356850039699,0.971661092617544,0.555196697543083,0.728372530311434,0.609956460820436,0.821272164469558,-0.515993352279957,0.860010970895945,0.808548058098086,0.895666540091163,0.868283517383155,0.901862988507511,0.985728711470628,0.959292101642789,0.721498396026603,0.745115224339888,0.85344743851712,0.850913933140198,0.732582207514216,0.780997093989751,0.906240676900766,0.893324572877188
10,5000,172,31,0.679613166160863,0.00478896025575366,0.00959924717894925,0.999672835609601,0.999745538807468,0.00178911660601628,0.00296162651764568,1.54071381589403,0.897164111403879,1.20576118286266,1.7312428719203,1.28026230668062,1.87768320340583,1.01715996407068,0.744402697326703,0.680954021624313,0.872258111119626,0.985493063173814,0.648324516650275,0.761320814553462,0.717401699106591,0.85418144977237,-0.235463842889427,0.862787747552492,0.825199382951971,0.887107351207239,0.918249544819228,0.933947595488969,0.992720032624413,0.955526915072736,0.754193951048015,0.805186013695143,0.872536998959621,0.873928623210957,0.757800995451176,0.846995690134602,0.924219373186025,0.916453179714171
10,5000,107,32,0.582027693865818,0,0.00908579883489189,1.00088108688964,1,0.00358928719023992,0.00630625103105444,1.85153097505843,0.984965179000341,1.43893300925292,2.03129187858615,1.34067264334336,2.12523994996785,1.03988184416534,0.74397704041415,0.658998504331611,0.816111985286533,0.971880422516898,0.579362646248643,0.735363765089518,0.627826895645369,0.82414738332118,-0.0111417983184061,0.862541036944997,0.811787228485156,0.897835634973309,0.870076273270008,0.903389166022337,0.98583995786177,0.960942656474063,0.728529094286623,0.761158752330053,0.857533535839571,0.85520306413682,0.736075804830834,0.792355283724018,0.907825634866729,0.894667133825848
10,5000,270,33,0.746254237155832,0,0.00695388190411589,1.0006067162483,1,0.00444895571442811,0.00133553345582287,1.3669905815341,0.831517344104352,0.998671474887426,1.49717805064811,1.2304080706336,1.65674336880455,0.997738240442728,0.751126342702788,0.711410751283206,0.904798041237406,0.993500514508034,0.688699788104045,0.768631480404227,0.774520103257301,0.870686984719157,0.27565740332658,0.866675454078854,0.843451688766586,0.883983946881452,0.943842438249804,0.951208726430433,0.996744959610047,0.948170641647701,0.785676834208883,0.829879381659796,0.876716305542578,0.881004047571672,0.784103699187526,0.880068237841419,0.933106095103422,0.929614783556492
10,5000,44,34,0.367491215087948,0,0.00907509084695819,1.00748568936237,1,0.00195204963867396,0.0030110638119405,1.98569871428377,1.04383895778189,1.63478217268937,2.31300481527755,1.47017128592426,2.47865772781728,1.17295161652696,0.751183611262478,0.698510618866713,0.717171048905022,0.931590109543323,0.372170098604522,0.624687537796894,0.390523139281145,0.69054774051697,0.168571127182942,0.866708492667793,0.835769477108797,0.948917915908635,0.75631902293255,0.846859521352286,0.965189157390055,0.976546082729731,0.678539223524523,0.610057455166741,0.790371771887695,0.771544964627338,0.694665909682399,0.624918506111912,0.830992021933406,0.80186219598267
10,5000,37,35,0.350205687960996,0,0.0115870301504,1.00016375902527,1,0.0115955766135271,0.00330833456889463,2.12539509344536,1.03973337249722,1.77374188578748,2.45153598289208,1.4683694603124,2.57236435718063,1.15800232405356,0.752672198162222,0.668433064974189,0.716051867912004,0.921025629013698,0.361194446011214,0.630273781210084,0.383063126330418,0.701914321826225,-0.0617211802747644,0.867566826338018,0.817577558996202,0.944843125184691,0.743455002663465,0.846198480211353,0.959700801819868,0.976949389525892,0.668273126589054,0.60099454740556,0.793897840537487,0.771118294450756,0.686668491990691,0.618920937059345,0.837803271553785,0.804588510423933
10,5000,33,36,0.351040657635707,0.00898985167327624,0.0134476425510964,0.991497736876014,0.993387128681344,0.0266242436162976,0.00543274071767253,2.14921086633104,1.04498476069153,1.91986983282569,2.60887801754356,1.45206135830854,2.72932796021109,1.17531899240218,0.758569052819995,0.650849963913313,0.714884541068685,0.909957235451411,0.376950665814437,0.607135337114265,0.399996848021168,0.678549175100647,-0.219846706826871,0.870958697539668,0.806752727862331,0.944887247059349,0.727524536468776,0.845508451210681,0.953916786439682,0.97556448631516,0.665914081778571,0.613963081800882,0.779188896939802,0.764525988103643,0.685525007728964,0.632453040170705,0.82374096359271,0.79858178927473
10,5000,38,37,0.340598889182206,0,0.0116001378934877,1.00193502860703,1,0.00597275812816237,0.00673252778701583,2.12824655672508,1.03878740168514,1.71342760758222,2.39385702228929,1.45453708525518,2.50971808271067,1.14237838076508,0.752925621137217,0.681399369379359,0.712383152770919,0.925087792628977,0.367500859655701,0.628267347933499,0.385983367460492,0.69613875553159,-0.0936425322173773,0.867712867910357,0.82546918136255,0.947104161246186,0.744394796080465,0.844027933643738,0.961814843215147,0.976274416375187,0.678502024099847,0.606218491680764,0.792633173626678,0.774837382216299,0.694600423073054,0.621275597026385,0.834349300671841,0.805794138903781
10,5000,103,38,0.576590532187978,0,0.00887807988779789,1.00093382097792,1,0.00324724915818032,0.00191720946449643,1.92381427024311,0.990527577369529,1.4492551650537,2.03574400369892,1.34680427588906,2.1339104355847,1.04180433281676,0.730502508693529,0.648797060257551,0.81197208094124,0.971481194911979,0.562754566923325,0.72495646653675,0.621667122579968,0.820756283683707,-0.18983047358616,0.85469439491173,0.805479397785909,0.893587361393704,0.868695653089124,0.901094934477628,0.985637456122675,0.95824664474811,0.714778707465879,0.750169692085281,0.851443754182712,0.848121147140284,0.727145384695261,0.788458700617836,0.90595600537979,0.892235299242954
10,5000,77,39,0.480503157097742,0,0.010026710673346,1.00197161058667,1,0.00252748972996254,0.00316186735835925,1.82257397791856,0.998712106668151,1.56167393749988,2.18202823507411,1.38251696026095,2.31333767385073,1.08964054319077,0.764268369861712,0.681152990280853,0.777555741126262,0.95546050925078,0.494996194294985,0.694127050495673,0.532059740877483,0.777810271877525,0.410540668278506,0.874224439066829,0.825319932075346,0.92511919133995,0.826549403329132,0.881791211753815,0.977476602917318,0.96706569430214,0.717180868848654,0.703559659371531,0.83314287519949,0.825859616450396,0.730068385896151,0.729424253008825,0.881935525918717,0.86296210119974
10,5000,65,40,0.47259728999926,0,0.00735157822648019,1.00488483710047,1,0.00537788377070952,0.00246850055829693,1.96847995183194,1.01052978461418,1.63099270833049,2.25680262525739,1.38545273664897,2.38801294605747,1.10725045192927,0.756766599484581,0.662131988398529,0.771853765918269,0.952499688744646,0.499665419075414,0.68528775956661,0.529593770806637,0.766706427949312,-0.417301268176542,0.869923329658758,0.813714930671995,0.919880163207024,0.819627645395644,0.878552084920563,0.975960905336195,0.966241034258439,0.705410098838081,0.706870157154348,0.827821091520753,0.820703948226564,0.715216313617555,0.727731936090917,0.875617740768945,0.85590485619776
10,5000,83,41,0.589250974554435,0,0.0104476045870352,1.00036855059664,1,0.0037697970498436,0.00510669690439761,1.7772541758078,0.967421670906798,1.41968358005552,1.99139443285694,1.3447951384711,2.13712486735165,1.05565780576544,0.754694405833493,0.671760557165409,0.82750321605936,0.972386895956298,0.584292308727303,0.731983825655501,0.637582824783645,0.826267931131312,-0.176080210085638,0.868731492368898,0.819610003090134,0.90309457463682,0.878035519321239,0.909672037637389,0.986096798471782,0.958993607683042,0.737181858372866,0.764390154781774,0.855560533016514,0.854693804822695,0.744916666284601,0.798487836340445,0.908992811374937,0.896328757954134
